Age,Job,Credit amount,Duration,Risk,Installment rate,Repayment_Strain,High_Risk_Demographic,Liquidity_Score,Sex_male,Housing_own,Housing_rent,Saving accounts_moderate,Saving accounts_nan,Saving accounts_quite rich,Saving accounts_rich,Checking account_moderate,Checking account_nan,Checking account_rich,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others
-0.4451494431890726,1,1.2444004772923365,1.5622454380434003,good,1.3045945993775518,2.551422831825585,0,-0.1995271762946575,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.7350815953859162,2,-0.8743256214560916,0.6307973464640294,good,1.3045945993775518,1.504440665670289,1,3.018653086522398,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.7219320278461667,1,0.6577720761365611,0.1650733006743439,bad,1.3045945993775518,0.9809495825926406,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1.3361854336541874,3,1.7689696750521235,1.4587512056456924,bad,1.3045945993775518,2.435091480030552,0,1.0877449288321648,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.5376560061037605,1,0.0750557164556043,-1.542581533887836,good,-0.4441917268658152,-1.14209758766671,0,1.731380981395576,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
0.967633390169375,0,0.438697753546711,-0.5593863261096111,bad,0.4302014362558683,-0.2114467733064466,0,1.731380981395576,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
0.7833573684269688,0,-1.2061378665475366,-1.1286046042970044,good,0.4302014362558683,-0.6913135994609574,0,-0.1995271762946575,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.1822535301586974,1,0.1344476188460344,-1.2320988366947123,good,0.4302014362558683,-0.778562113307232,0,-0.1995271762946575,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.5204614553965936,2,-1.3389694566243369,-0.8698690233027347,good,-0.4441917268658152,-0.7640206943328529,0,-0.1995271762946575,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1.5204614553965936,3,0.6165178205839269,-1.6978228824843975,good,1.3045945993775518,-1.1130147497179517,0,-0.8431632288580687,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
-1.3051042113203015,2,0.689068407935111,0.6307973464640294,good,-0.4441917268658152,0.0793816061811356,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.4762306655229584,3,0.9787372971387358,-0.1971565127176336,good,1.3045945993775518,0.5737898513100255,0,1.0877449288321648,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-1.7350815953859162,2,0.4907990331886152,-0.7146276747061729,good,-0.4441917268658152,-0.6767721804865783,1,1.731380981395576,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
-0.8137014866738851,0,-0.9756830596673048,1.5622454380434003,bad,1.3045945993775518,2.551422831825585,0,-0.1995271762946575,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.5065747837698746,0,1.1151252885562806,-0.4041449775130493,good,1.3045945993775518,0.3411271477199596,0,0.4441088762687536,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.1519094119117812,0,1.543849470183008,-1.2838459528935662,bad,-1.3185848899874988,-1.171180425615468,0,-0.1995271762946575,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.3533799843613543,0,-0.92233703955614,-0.9216161395015888,good,-1.3185848899874988,-1.0693904927948144,0,-0.1995271762946575,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.5204614553965936,2,1.346113555637624,-0.4558920937119033,bad,-1.3185848899874988,-0.9385177220254024,0,0.4441088762687536,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
-1.4893802330627075,2,-0.0382156662471022,-0.3006507451153415,good,0.4302014362558683,0.00667451130924,1,3.018653086522398,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
-1.4893802330627075,0,-0.0263017217556087,1.2517627408502765,bad,-0.4441917268658152,0.4283756615662343,1,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2608734214466663,0,-0.7251345852118675,0.7860386950605912,good,1.3045945993775518,1.678937693362838,0,-0.1995271762946575,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.0594028489970932,1,0.1285795566338063,1.717486786639962,good,-0.4441917268658152,0.6901212031050583,0,-1.48679928142148,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.2919546437805522,1,-1.0158703948177157,1.1482685084525688,bad,1.3045945993775518,2.086097424645453,0,-0.8431632288580687,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1.2436788707394997,1,0.6419460901702488,-0.3523978613141954,good,1.3045945993775518,0.3992928236174761,0,1.0877449288321648,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0.2305293031997501,2,-0.1610893325698184,-1.2320988366947123,good,1.3045945993775518,-0.5895236666403035,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
-0.0151720591234581,3,-0.0321697839678368,-1.490834417688982,good,-0.4441917268658152,-1.1130147497179517,0,0.4441088762687536,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.967633390169375,1,1.5331802661607752,-0.8698690233027347,bad,-1.3185848899874988,-1.0548490738204352,0,-0.8431632288580687,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.2608734214466663,1,-1.1206064143026355,0.7342915788617372,good,0.4302014362558683,0.8791596497719868,0,0.4441088762687536,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-1.4279548924819057,2,1.6213790194112343,-1.6978228824843975,bad,0.4302014362558683,-1.171180425615468,1,-0.1995271762946575,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-1.7350815953859162,1,1.1202820705003598,1.1482685084525688,bad,-1.3185848899874988,-0.4877337338196498,1,0.4441088762687536,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.4148053249421564,0,0.0791455779974603,-0.3006507451153415,bad,0.4302014362558683,0.00667451130924,0,-0.1995271762946575,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.752276146093083,1,1.5769240026519302,1.3035098570491306,good,0.4302014362558683,1.3590264759264976,0,0.4441088762687536,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.2919546437805522,1,0.376994190284797,-1.3355930690924205,good,0.4302014362558683,-0.8658106271535067,0,-0.1995271762946575,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1.1519094119117812,1,-1.2936253395298467,0.7860386950605912,good,-1.3185848899874988,-0.5895236666403035,0,0.4441088762687536,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.1380227402850622,1,1.2239511695830567,0.2168204168731978,bad,1.3045945993775518,1.039115258490157,0,1.0877449288321648,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.2608734214466663,1,-0.2357737607254491,-0.5076392099107573,good,1.3045945993775518,0.2247957959249267,0,-0.8431632288580687,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7219320278461667,2,1.008611068400988,-0.3006507451153415,good,1.3045945993775518,0.4574584995149925,0,1.0877449288321648,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1.3361854336541874,2,-0.737937630038547,0.4238088816686136,good,-1.3185848899874988,-0.6913135994609574,0,0.4441088762687536,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False
